index,company,product,category,rider,coverage,payout_detail,insured_amount_text,base_premium_text,unit,premium_alt,premium_index,is_renewal,is_refund,channel,base_date,disclosure,phone,source_file,benefit_amount,base_premium
교보라이프플래닛생명,(무)교보라플 치아보험,주계약,충전치료 보험금,"피보험자가 “보험기간 중 ‘치과치료보장개시일’ 이후에 치아에 대하여 치아우식증(충치), 치주질환(잇몸질환)으로 진단확정 받고 해당 치아에 최초로 ‘충전치료’를 받았을 경우” 또는 “보험기간 중 발생한 재해를 직접적인 원인으로 해당 치아에 최초로 ‘충전치료’를 받았을 경우” (다만, 치료 치아 1개당 지급하며, 인레이·온레이 충전치료의 경우 연간 3개 한도, 인레이·온레이 외 충전치료의 경우 연간 5개 한도)",[가입 후 1년 이후] 인레이·온레이 15만원 인레이·온레이 외 4만원 [가입 후 1년 미만] 인레이·온레이 7.5만원 인레이·온레이 외 2만원,"1,000만원",32920  원,"22,570  원",,,,,,,file_17.xls,교보라이프플래닛생명,(무)교보라플 치아보험,주계약,32920,22570
교보라이프플래닛생명,(무)교보라플 치아보험,주계약,크라운치료 보험금,"피보험자가 “보험기간 중 ‘치과치료보장개시일’ 이후에 치아에 대하여 치아우식증(충치), 치주질환(잇몸질환)으로 진단확정 받고 해당 치아에 최초로 ‘크라운치료’를 받았을 경우” 또는 “보험기간 중 발생한 재해를 직접적인 원인으로 해당 치아에 최초로 ‘크라운치료’를 받았을 경우” (다만, 치료 치아 1개당 지급하며, 연간 3개 한도)",[가입 후 1년 이후] 20만원 [가입 후 1년 미만] 10만원,"1,000만원",32920  원,"22,570  원",,,,,,,file_17.xls,교보라이프플래닛생명,(무)교보라플 치아보험,주계약,32920,22570
교보라이프플래닛생명,(무)교보라플 치아보험,주계약,신경치료(치수치료)보험금,"피보험자가 “보험기간 중 ‘치과치료보장개시일’ 이후에 치아에 대하여 치아우식증(충치), 치주질환(잇몸질환)으로 진단확정 받고 해당 치아에 최초로 ‘신경치료(치수치료)’를 받았을 경우” 또는 “보험기간 중 발생한 재해를 직접적인 원인으로 해당 치아에 최초로 ‘신경치료(치수치료)’를 받았을 경우” (다만, 치료 치아 1개당 지급하며 연간 3개 한도)",[가입 후 1년 이후] 2만원 [가입 후 1년 미만] 1만원,"1,000만원",32920  원,"22,570  원",,,,,,,file_17.xls,교보라이프플래닛생명,(무)교보라플 치아보험,주계약,32920,22570
교보라이프플래닛생명,(무)교보라플 치아보험,주계약,임플란트 보철치료보험금,"피보험자가 보험기간 중 ‘치과치료보장개시일’ 이후에 약관 제8조(보장의 대상이 되는 「치아 발치」의 원인)에서 정한 보장의 대상이 되는 ‘치아 발치’의 원인으로 치아를 발치하고, 해당 치아를 발치한 부위에 ‘임플란트 보철치료’를 받았을 경우 (다만, 발치 치아 1개당 지급하며 연간 3개 한도)",[가입 후 2년 이후] 100만원 [가입 후 2년 미만] 50만원,"1,000만원",32920  원,"22,570  원",,,,,,,file_17.xls,교보라이프플래닛생명,(무)교보라플 치아보험,주계약,32920,22570
교보라이프플래닛생명,(무)교보라플 치아보험,주계약,브릿지 (고정성가공의치) 보철치료보험금,"피보험자가 보험기간 중 ‘치과치료보장개시일’ 이후에 약관 제8조(보장의 대상이 되는 「치아 발치」의 원인)에서 정한 보장의 대상이 되는 ‘치아 발치’의 원인으로 치아를 발치하고, 해당 치아를 발치한 부위에 ‘브릿지(고정성가공의치) 보철치료’를 받았을 경우 (다만, 발치 치아 1개당 지급하며 연간 3개 한도)",[가입 후 2년 이후] 50만원 [가입 후 2년 미만] 25만원,"1,000만원",32920  원,"22,570  원",,,,,,,file_17.xls,교보라이프플래닛생명,(무)교보라플 치아보험,주계약,32920,22570
교보라이프플래닛생명,(무)교보라플 치아보험,주계약,틀니 (가철성의치) 보철치료보험금,"피보험자가 보험기간 중 ‘치과치료보장개시일’ 이후에 약관 제8조(보장의 대상이 되는 「치아 발치」의 원인)에서 정한 보장의 대상이 되는 ‘치아 발치’의 원인으로 치아를 발치하고, 해당 치아를 발치한 부위에 ‘틀니(가철성의치) 보철치료’를 받았을 경우 (다만, 보철물당 지급하며 연간 1회 한도)",[가입 후 2년 이후] 100만원 [가입 후 2년 미만] 50만원,"1,000만원",32920  원,"22,570  원",,,,,,,file_17.xls,교보라이프플래닛생명,(무)교보라플 치아보험,주계약,32920,22570
,,,반려묘 수술비(치과및구강질환포함)(70%보상형)(재가입형),"보장개시일 이후 보험증권에 기재된 반려묘에게 상해 또는 질병이 발생하여 그 치료를 직접적인 목적으로 국내에서 수의사에게 수술을 받은 때에는 피보험자가 부담한 수술 당일 반려묘의 치료에 사용된 비용을 보험가입금액을 한도로 의료비 보험금에 추가하여 보상(연간 2회한, 치과 및 구강질환 포함)",가입금액 한도,,,,,,,,,,file_39.xls,,,,0,0
,,,갱신형·신골절치료비(치아파절포함)(맞춤간편가입),상해를 입고 그 직접적인 결과로 약관에서 정한 신골절 진단확정시,"1,000만원",,,,,,,,,,file_40.xls,,,,0,0
,,,치아보철물 재부착치료보장(치아당)치료보장 특별약관(갱신형)치아보철물 재부착치료보장(치아당)치료보장 특별약관,"보장개시일 이후에 치과의사 면허를 가진 자에 의해 의료법 제3조(의료기관)에서 정한 치과 병·의원 또는 국외의 의료관련법에서 정한 의료기관에서 보철치료를 받은 치아에서 떨어진 기존의 보철물에 대하여 보철물재부착 치료를 받았을 경우※ 보장개시일은 계약일부터 90일이 지난날의 다음날로 함. 다만, 계약시 피보험자의 보험 나이가 3세 미만인 경우에는 계약일부터 보장.",치아보철물 재부착치료 치아당 보험가입금액의 100%(270일이내 지급사유 발생시 상기 금액의 50% 지급),,,,,,,,,,file_40.xls,,,,0,0
,,,골절진단비(치아파절 제외),상해로 골절(치아파절 제외) 진단시(동일사고당 1회한),10만원,,,,,,,,,,file_40.xls,,,,0,0
,,,치아충전물 수리·복구치료보장 특별약관(갱신형)치아충전물 수리·복구치료보장 특별약관,"보장개시일 이후에 질병 또는 상해를 원인으로 치과의사 면허를 가진 자에 의해 의료법 제3조(의료기관)에서 정한 치과 병원, 의원 또는 국외의 의료관련법에서 정한 의료기관에서 치아충전물의 수리·복구치료를 받았을 경우※ 질병에 대한 보장개시일은 계약일부터 90일이 지난날의 다음날로 함. 다만, 계약시 피보험자의 보험 나이가 3세 미만인 경우에는 계약일부터 보장.",치아충전물수리·복구치료 치아당 보험가입금액의 100%(질병의 경우 270일이내 지급사유 발생시 상기 금액의 50% 지급),,,,,,,,,,file_40.xls,,,,0,0
라이나손보(에이스손보),(무)THE 이로운 치아충전치료보장보험 1종(갱신형),(무)THE 이로운 치아충전치료보장보험 1종(갱신형),신컴퍼짓레진(치아당 보상)(갱신형),"보장개시일 이후에 질병 또는 상해를 원인으로 치과의사 면허를 가진 자에 의해 의료법 제3조(의료기관)에서 정한 치과 병원, 의원 또는 국외의 의료관련법에서 정한 의료기관에서 컴퍼짓레진 직접충전 및 교체치료를 받았을 경우※ 질병에 대한 보장개시일은 계약일부터 90일이 지난날의 다음날로 함. 다만, 계약시 피보험자의 보험 나이가 3세 미만인 경우에는 계약일부터 보장.",컴퍼짓레진 직접충전치료 치아당 보험가입금액의 100%(질병의 경우 270일이내 지급사유 발생시 상기 금액의 50% 지급),"37,410","40,670",107.2,,,,,,,file_40.xls,,라이나손보(에이스손보),(무)THE 이로운 치아충전치료보장보험 1종(갱신형),0,1072
라이나손보(에이스손보),(무)THE 이로운 치아충전치료보장보험 2종(비갱신형),(무)THE 이로운 치아충전치료보장보험 2종(비갱신형),신컴퍼짓레진(치아당 보상),"보장개시일 이후에 질병 또는 상해를 원인으로 치과의사 면허를 가진 자에 의해 의료법 제3조(의료기관)에서 정한 치과 병원, 의원 또는 국외의 의료관련법에서 정한 의료기관에서 컴퍼짓레진 직접충전 및 교체치료를 받았을 경우※ 질병에 대한 보장개시일은 계약일부터 90일이 지난날의 다음날로 함. 다만, 계약시 피보험자의 보험 나이가 3세 미만인 경우에는 계약일부터 보장.",컴퍼짓레진 직접충전치료 치아당 보험가입금액의 100%(질병의 경우 270일이내 지급사유 발생시 상기 금액의 50% 지급),"58,030","54,370",87.9,,,,,,,file_40.xls,,라이나손보(에이스손보),(무)THE 이로운 치아충전치료보장보험 2종(비갱신형),0,879
라이나손보(에이스손보),(무)THE 이로운 치아보험 1종(갱신형) 1형,(무)THE 이로운 치아보험 1종(갱신형) 1형,New보철치료보장Ⅱ(갱신형)New보철치료보장Ⅱ,"가철성의치(틀니)치료보험금보철물당 (연간 1회 한도)※ 질병에 대한 보장개시일은 계약일부터 180일이 지난날의 다음날로 함임플란트치료보험금영구치발거 1개당(계약일부터 2년미만 연간 3개 한도, 2년이후 개수제한 없음)※ 질병에 대한 보장개시일은 계약일부터 180일이 지난날의 다음날로 함고정성가공의치(브릿지)치료보험금영구치발거 1개당(계약일부터 2년미만 연간 3개 한도, 2년이후 개수제한 없음)※ 질병에 대한 보장개시일은 계약일부터 180일이 지난날의 다음날로 함재식립 임플란트치료보험금임플란트치료 보험금 지급사유가 발생하고, 그 임플란트 치료일로부터 그날을 포함하여 1년이 지난 날의 다음날 이후에 해당 부위에 재식립 임플란트 치료를 받는 경우(동일부위 1회한)",보험가입금액의 200%(2년이내 질병으로 지급사유 발생시 상기 금액의 50%지급)보험가입금액의 100%(2년이내 질병으로 지급사유 발생시 상기 금액의 50%지급)보험가입금액의 100%(2년이내 질병으로 지급사유 발생시 상기 금액의 50%지급)임플란트치료 보험금 지급사유 발생시 회사가 지급한 임플란트 치료보험금 지급금액과 동일,"37,800","35,760",106.9,,,,,,,file_40.xls,,라이나손보(에이스손보),(무)THE 이로운 치아보험 1종(갱신형) 1형,0,1069
,,,신간접치아충전치료보장특별약관(갱신형)신간접치아충전치료보장특별약관,"보장개시일 이후에 질병 또는 상해를 원인으로 치과의사 면허를 가진 자에 의해 의료법 제3조(의료기관)에서 정한 치과 병원, 의원 또는 국외의 의료관련법에서 정한 의료기관에서 간접치아충전 및 교체치료를 받았을 경우※ 질병에 대한 보장개시일은 계약일부터 90일이 지난날의 다음날로 함. 다만, 계약시 피보험자의 보험 나이가 3세 미만인 경우에는 계약일부터 보장.",간접치아충전치료 치아당 보험가입금액의 100%(질병의 경우 270일이내 지급사유 발생시 상기 금액의 50% 지급),,,,,,,,,,file_40.xls,,,,0,0
